,user,dish_ordered,day,time,veg,place
17527,user_613,paneer kulcha,wed,lunch,yes,office
17528,user_21,ravioli pasta,sun,dinner,yes,home
17529,user_845,prawn pizza,tue,lunch,no,home
17530,user_47,curd vadai,fri,breakfast,yes,home
17531,user_693,irani chicken tikka,sat,dinner,no,home
17532,user_987,gooey brownie,wed,lunch,yes,home
17533,user_763,nizami biryani,sun,dinner,yes,office
17534,user_87,peri peri chicken salad,thur,breakfast,no,home
17535,user_243,mutton kasha,thur,lunch,no,home
17536,user_781,doi katla,mon,dinner,yes,home
17537,user_424,duck curry,tue,lunch,yes,home
17538,user_624,chicken bbq burger,sat,breakfast,no,home
17539,user_746,whole meat shawarma,tue,breakfast,yes,home
17540,user_231,chilli garlic noodles,sat,breakfast,yes,office
17541,user_92,chaat platter,sun,dinner,yes,home
17542,user_593,virgin mojito,tue,breakfast,yes,office
17543,user_9,gelato,fri,lunch,yes,office
17544,user_40,maki sushi,wed,lunch,yes,home
17545,user_348,pazham pori,thur,lunch,yes,home
17546,user_574,blueberry waffles,mon,dinner,yes,home
17547,user_610,hatti samosa,tue,dinner,yes,home
17548,user_662,herbed potato wedges,thur,lunch,yes,home
17549,user_835,rose kulfi,tue,dinner,yes,home
17550,user_918,gol gappe,sat,breakfast,yes,home
17551,user_283,beef stroganoff,fri,lunch,no,home
17552,user_169,thalassery biryani,tue,dinner,yes,home
17553,user_100,hot choco fudge,thur,lunch,yes,office
17554,user_964,patata bravas,sat,lunch,yes,office
17555,user_839,fries basket,thur,breakfast,yes,home
17556,user_444,sunday brunches,wed,dinner,yes,home
17557,user_960,karachi naan,sat,lunch,yes,office
17558,user_712,meat balls,sun,dinner,yes,home
17559,user_916,masala omelette,tue,dinner,yes,home
17560,user_668,dal bukhara,tue,breakfast,yes,office
17561,user_108,peri fries,fri,lunch,yes,office
17562,user_347,thai wings,sun,dinner,yes,office
17563,user_172,dynamite roll,mon,breakfast,yes,home
17564,user_732,brownie delight,wed,lunch,yes,office
17565,user_496,pazham pori,mon,dinner,yes,office
17566,user_214,garden pizza,sun,dinner,yes,home
17567,user_229,garlic fries,mon,lunch,yes,home
17568,user_478,panna cotta,mon,lunch,yes,office
17569,user_351,cod,sat,lunch,yes,home
17570,user_36,kesar badam kulfi,sat,dinner,yes,home
17571,user_731,chilli cheese fries,thur,dinner,yes,office
17572,user_877,triple sundae,sun,dinner,yes,home
17573,user_886,tomato chicken,tue,breakfast,no,home
17574,user_791,cheese sticks,thur,dinner,yes,home
17575,user_104,open dosa,tue,dinner,yes,office
17576,user_36,chicken jumbo burger,sat,dinner,no,home
17577,user_195,berry delight,sun,breakfast,yes,office
17578,user_396,pandhra rassa,mon,dinner,yes,home
17579,user_60,dal makhani,sat,dinner,yes,office
17580,user_744,masala pepsi,sun,lunch,yes,office
17581,user_496,pulled beef burger,sat,dinner,no,home
17582,user_940,berry pulao,fri,lunch,yes,home
17583,user_935,chicken shaptra,sun,dinner,no,office
17584,user_627,rainbow cake,mon,lunch,yes,office
17585,user_731,chicken,wed,breakfast,no,office
17586,user_818,pepper pizza,tue,lunch,yes,office
17587,user_825,chicken manchurian roll,tue,breakfast,no,office
17588,user_872,mutton kebab roll,mon,dinner,no,home
17589,user_317,momo burger,sun,dinner,yes,office
17590,user_938,calcutta biryani,thur,lunch,yes,home
17591,user_306,butter garlic prawns,mon,dinner,no,home
17592,user_37,dumplings,sat,breakfast,yes,office
17593,user_563,dahi ke kebab,tue,lunch,yes,office
17594,user_175,pizza fries,sat,breakfast,yes,office
17595,user_699,dragon rolls,thur,breakfast,yes,office
17596,user_257,ragi mudde,sun,lunch,yes,office
17597,user_720,shakshouka,mon,dinner,yes,office
17598,user_625,keema roll,sat,dinner,yes,office
17599,user_65,palak dosa,mon,lunch,yes,office
17600,user_799,thalassery biryani,sat,lunch,yes,home
17601,user_580,vanilla gelato,tue,lunch,yes,office
17602,user_845,calamari,thur,dinner,yes,home
17603,user_918,beef pho,sun,breakfast,no,office
17604,user_218,paneer hyderabadi,sat,lunch,yes,home
17605,user_100,cake jar,sat,lunch,yes,office
17606,user_292,coconut ice cream,thur,lunch,yes,home
17607,user_758,kizhi biryani,sat,lunch,yes,home
17608,user_94,gobi tikka,tue,breakfast,yes,home
17609,user_876,cheese fingers,sat,breakfast,yes,home
17610,user_448,dahi bhalle,fri,lunch,yes,home
17611,user_212,bread pakora,thur,lunch,yes,home
17612,user_151,almond ice cream,sat,breakfast,yes,office
17613,user_892,creme caramel,sun,dinner,yes,home
17614,user_540,bhetki fry,wed,lunch,yes,home
17615,user_746,mutton roll,sun,dinner,no,home
17616,user_185,afghani momos,thur,breakfast,yes,office
17617,user_779,carrot cake,wed,breakfast,yes,office
17618,user_441,american cheese burger,fri,lunch,yes,home
17619,user_11,aloo methi,thur,dinner,yes,office
17620,user_733,motichoor ladoo,tue,breakfast,yes,office
17621,user_478,ambur biryani,mon,dinner,yes,office
17622,user_846,dessert pizza,sun,dinner,yes,home
17623,user_786,paneer pakora,tue,breakfast,yes,home
17624,user_694,pizza,fri,lunch,yes,home
17625,user_885,ilish,wed,dinner,yes,home
17626,user_24,lemon basil chicken,sun,lunch,no,office
17627,user_301,cheese kurkuri,wed,lunch,yes,home
17628,user_149,maharaja chicken burger,sun,lunch,no,home
17629,user_100,bbq chicken pizza,tue,breakfast,no,home
17630,user_424,ice cream roll,fri,breakfast,yes,home
17631,user_405,gyoza,tue,lunch,yes,office
17632,user_634,opera pastry,thur,lunch,yes,office
17633,user_432,murgh peshawari,sun,breakfast,yes,office
17634,user_433,gulkand ice cream,sat,lunch,yes,office
17635,user_244,fruit ice cream,wed,breakfast,yes,home
17636,user_717,oreo mcflurry,mon,dinner,yes,office
17637,user_412,chicken lollipop,thur,lunch,no,office
17638,user_915,brownie fudge sundae,tue,lunch,yes,home
17639,user_169,roasted chicken,wed,breakfast,no,home
17640,user_643,pizza,tue,breakfast,yes,office
17641,user_37,cucumber salad,sun,breakfast,yes,home
17642,user_89,bread dosa,tue,lunch,yes,home
17643,user_619,nutella pizza,tue,dinner,yes,office
17644,user_445,mississippi mudpie,mon,dinner,yes,office
17645,user_613,crispy honey chilli chicken,wed,lunch,no,home
17646,user_310,cheesy italian fries,sat,breakfast,yes,home
17647,user_601,veg thali,sun,breakfast,yes,office
17648,user_297,pork pepper fry,fri,dinner,no,office
17649,user_864,creamy mushroom pasta,sun,lunch,yes,home
17650,user_584,plain dosa,sun,dinner,yes,home
17651,user_37,dum aloo kashmiri,tue,breakfast,yes,office
17652,user_935,som tam,sun,dinner,yes,office
17653,user_151,masala pav bhaji,mon,breakfast,yes,home
17654,user_976,mutton rara,wed,lunch,no,office
17655,user_254,cheese roll,mon,breakfast,yes,office
17656,user_72,pomegranate sorbet,tue,dinner,yes,home
17657,user_337,paneer bhurji roll,sun,lunch,yes,office
17658,user_210,bellini,tue,dinner,yes,office
17659,user_28,roast chicken pizza,tue,breakfast,no,home
17660,user_634,pudina paratha,wed,breakfast,yes,home
17661,user_820,ragi mudde,mon,lunch,yes,home
17662,user_7,dal bati churma,wed,breakfast,yes,home
17663,user_439,open masala dosa,tue,breakfast,yes,office
17664,user_273,mushroom ghee roast,fri,dinner,yes,home
17665,user_39,paneer dosa,sun,dinner,yes,office
17666,user_18,paneer malai tikka,tue,lunch,yes,office
17667,user_911,lychee delight,mon,breakfast,yes,home
17668,user_226,pasta del barone,mon,lunch,yes,office
17669,user_565,peri peri drizzle,fri,dinner,yes,home
17670,user_365,jalebi,thur,dinner,yes,home
17671,user_791,crab meat,tue,breakfast,yes,home
17672,user_218,shanmukha biryani,mon,breakfast,yes,office
17673,user_584,mutton rezala,tue,lunch,no,office
17674,user_269,vanilla ice cream,sun,breakfast,yes,office
17675,user_691,spring dosa,mon,lunch,yes,home
17676,user_653,russian cutlet,tue,breakfast,yes,home
17677,user_120,mississippi mud,thur,breakfast,yes,home
17678,user_725,pork meat,tue,breakfast,no,office
17679,user_891,bacon pizza,sun,breakfast,yes,home
17680,user_297,grilled mushrooms,wed,breakfast,yes,home
17681,user_754,paper masala dosa,fri,breakfast,yes,office
17682,user_412,supreme chicken biryani,wed,dinner,no,home
17683,user_30,chicken rara,wed,lunch,no,office
17684,user_784,achari mushroom,mon,dinner,yes,office
17685,user_541,paneer bao,tue,breakfast,yes,office
17686,user_791,pahari chicken,wed,dinner,no,home
17687,user_424,veg maggi,mon,dinner,yes,home
17688,user_881,corn pizza,wed,lunch,yes,office
17689,user_357,grilled lamb,mon,dinner,no,home
17690,user_832,phad thai,thur,dinner,yes,office
17691,user_580,tiramisu martini,sat,dinner,yes,office
17692,user_714,veg thali,mon,dinner,yes,home
17693,user_308,mango cake,sat,dinner,yes,office
17694,user_972,eggless cake,wed,dinner,yes,office
17695,user_510,charcoal shawarma,sun,lunch,yes,home
17696,user_122,paneer chatpata,sat,dinner,yes,home
17697,user_40,mango margarita,fri,dinner,yes,home
17698,user_608,egg devils,tue,lunch,yes,home
17699,user_224,jalapeno cheese poppers,mon,lunch,yes,home
17700,user_327,chicken fritters,sat,breakfast,no,office
17701,user_366,mutton raan biriyani,sun,lunch,no,home
17702,user_476,pomegranate sorbet,tue,dinner,yes,office
17703,user_952,pili pili pizza,mon,dinner,yes,home
17704,user_253,meat curry,sat,lunch,yes,home
17705,user_678,cheese burst pizza,fri,breakfast,yes,home
17706,user_510,cheese momos,sat,breakfast,yes,home
17707,user_23,aloo posto,sat,dinner,yes,home
17708,user_798,stuffed chicken pizza,thur,breakfast,no,home
17709,user_920,kosha mangsho,fri,dinner,yes,office
17710,user_942,chicken shashlik,wed,lunch,no,home
17711,user_13,tender coconut chicken,thur,lunch,no,office
17712,user_317,mutton kebab,fri,lunch,no,office
17713,user_152,ginger pork,sat,breakfast,no,office
17714,user_540,sol kadhi,thur,dinner,yes,office
17715,user_7,beetroot burger,sat,lunch,yes,office
17716,user_542,salted caramel,fri,lunch,yes,office
17717,user_276,brain pepper fry,mon,lunch,yes,office
17718,user_746,squid fry,fri,breakfast,yes,office
17719,user_865,banana caramel,tue,breakfast,yes,home
17720,user_477,salsa,mon,breakfast,yes,office
17721,user_468,fried momo,fri,breakfast,yes,office
17722,user_169,butter garlic fries,mon,lunch,yes,office
17723,user_504,cheese nachos,sun,lunch,yes,office
17724,user_955,apple tart,sun,lunch,yes,home
17725,user_543,chicken chettinad,wed,breakfast,no,office
17726,user_730,bamboo chicken biryani,mon,dinner,no,office
17727,user_413,fish cutlet,mon,breakfast,no,home
17728,user_236,tandoor paneer pizza,wed,dinner,yes,home
17729,user_231,noodle,fri,lunch,yes,home
17730,user_208,raita,thur,dinner,yes,office
17731,user_792,pork tonkatsu,sat,breakfast,no,home
17732,user_47,barbecue wings,sun,lunch,yes,office
17733,user_600,fiesta potatoes,wed,lunch,yes,office
17734,user_478,highway chicken,thur,lunch,no,home
17735,user_275,dumpukht biryani,sun,lunch,yes,office
17736,user_98,kadhai murgh,mon,lunch,yes,home
17737,user_542,elaneer mousse,tue,lunch,yes,office
17738,user_301,chicken popcorn,sat,dinner,no,home
17739,user_157,nutella waffle,thur,breakfast,yes,office
17740,user_787,kharabath,wed,breakfast,yes,home
17741,user_441,arabian kebab,sat,breakfast,yes,home
17742,user_162,mutton raan,sun,breakfast,no,home
17743,user_62,fries basket,thur,lunch,yes,home
17744,user_816,chorizo pav,sat,lunch,yes,office
17745,user_433,english breakfast,sat,lunch,yes,home
17746,user_226,chicken pepper fry,tue,lunch,no,office
17747,user_620,podi idli,fri,dinner,yes,home
17748,user_845,aloo palya,sun,breakfast,yes,home
17749,user_620,bhindi masala,thur,breakfast,yes,home
17750,user_127,stuffed pomfret,wed,lunch,yes,office
17751,user_633,chicken breast,fri,dinner,no,home
17752,user_732,open dosa,sat,dinner,yes,home
17753,user_912,ginger chicken,tue,breakfast,no,office
17754,user_844,tangdi kabab,thur,dinner,yes,office
17755,user_882,katsu curry,fri,dinner,yes,home
17756,user_824,sattu paratha,fri,lunch,yes,office
17757,user_377,mudpie,thur,breakfast,yes,home
17758,user_208,marwai sukka,sat,breakfast,yes,home
17759,user_931,crab sushi,thur,breakfast,yes,home
17760,user_842,empanadas,thur,lunch,yes,office
17761,user_212,anjeer ice cream,tue,breakfast,yes,office
17762,user_615,chilli prawns,mon,lunch,no,office
17763,user_504,mocha waffle,fri,breakfast,yes,home
17764,user_833,mushroom burger,fri,lunch,yes,office
17765,user_598,brownie,mon,dinner,yes,office
17766,user_280,afghani kebab,sat,dinner,yes,office
17767,user_146,custard,tue,breakfast,yes,office
17768,user_872,chicken dum biryani,sun,breakfast,no,home
17769,user_955,sicilian pizza,fri,breakfast,yes,home
17770,user_424,mutton rara,thur,lunch,no,office
17771,user_379,chingri malaikari,thur,dinner,yes,home
17772,user_311,blueberry mousse,thur,dinner,yes,home
17773,user_226,chicken kebab biryani,mon,lunch,no,home
17774,user_51,bbq mushroom,wed,lunch,yes,home
17775,user_685,hot choco fudge,thur,breakfast,yes,office
17776,user_667,aloo fry,sun,breakfast,yes,office
17777,user_676,kheer kadam,wed,lunch,yes,office
17778,user_698,mocha frappuccino,mon,breakfast,yes,home
17779,user_319,kokum sharbat,mon,breakfast,yes,home
17780,user_689,veg maggi,mon,lunch,yes,office
17781,user_468,beef biryani,tue,breakfast,no,home
17782,user_98,masala maggi,wed,lunch,yes,home
17783,user_864,tenderloin burger,tue,dinner,yes,home
17784,user_339,banana crepes,fri,dinner,yes,home
17785,user_55,reshmi tikka roll,sat,lunch,yes,home
17786,user_705,chicken skewer,thur,dinner,no,home
17787,user_500,paneer parantha,sat,dinner,yes,office
17788,user_720,chicken teriyaki sub,thur,breakfast,no,home
17789,user_608,chicken peri peri sizzler,sun,dinner,no,home
17790,user_790,fried fish,fri,breakfast,no,office
17791,user_977,hazelnut mousse flan,tue,breakfast,yes,home
17792,user_443,bellini,wed,breakfast,yes,home
17793,user_996,non veg biryani,thur,lunch,no,home
17794,user_902,garden salad,wed,lunch,yes,office
17795,user_60,bheja masala,sat,breakfast,yes,home
17796,user_24,schezwan burger,thur,lunch,yes,home
17797,user_911,quesedillas,wed,lunch,yes,office
17798,user_680,dahi bhalle,mon,lunch,yes,office
17799,user_110,beef lasagna,sat,lunch,no,office
17800,user_408,cheese fingers,tue,lunch,yes,office
17801,user_65,lal maans,wed,dinner,yes,home
17802,user_744,ice cream roll,wed,lunch,yes,home
17803,user_794,sarso da saag,sun,lunch,yes,home
17804,user_393,chicken fajita,mon,breakfast,no,home
17805,user_229,chicken whopper,fri,dinner,no,office
17806,user_179,mexican platter,sun,dinner,yes,home
17807,user_459,begun pora,mon,dinner,yes,office
17808,user_317,boneless chicken,fri,breakfast,no,office
17809,user_386,rabri malpua,sun,breakfast,yes,office
17810,user_818,mushroom toast,sat,lunch,yes,home
17811,user_559,shawarma roll,sat,breakfast,yes,home
17812,user_489,brownie waffle,thur,breakfast,yes,home
17813,user_619,avocado ice cream,sat,breakfast,yes,home
17814,user_368,americano,tue,breakfast,yes,office
17815,user_755,tikki chaat,tue,dinner,yes,office
17816,user_100,hazelnut frappe,sun,lunch,yes,office
17817,user_407,pazham pori,thur,lunch,yes,office
17818,user_567,pahadi kebab,mon,lunch,yes,office
17819,user_521,dal panchmel,tue,breakfast,yes,home
17820,user_413,kodi pulao,sun,lunch,yes,office
17821,user_774,tirupathi pongal,mon,dinner,yes,home
17822,user_842,andhra biryani,mon,dinner,yes,home
17823,user_824,farmhouse pizza,mon,lunch,yes,office
17824,user_441,soan papdi,mon,dinner,yes,office
17825,user_876,fig n honey,sun,breakfast,yes,office
17826,user_718,wings,sun,breakfast,yes,office
17827,user_812,thick crust pizza,sat,lunch,yes,home
17828,user_600,dunkaccinos,mon,dinner,yes,office
17829,user_476,crab cake,thur,lunch,yes,office
17830,user_699,fried noodles,fri,lunch,yes,office
17831,user_844,peri peri fries,sun,dinner,yes,office
17832,user_627,gadwal kodi pulao,sat,lunch,yes,office
17833,user_620,chicken manchurian,wed,breakfast,no,office
17834,user_572,potato momos,mon,dinner,yes,home
17835,user_136,tandoori fries,wed,dinner,yes,office
17836,user_193,fried noodles,sat,dinner,yes,office
17837,user_510,chicken peri peri kebab,sat,dinner,no,home
17838,user_273,falafel wrap,tue,dinner,yes,office
17839,user_532,teriyaki fish,sat,breakfast,no,office
17840,user_11,bheja masala,mon,breakfast,yes,home
17841,user_613,gooey brownie,tue,breakfast,yes,office
17842,user_891,malai roll,sat,lunch,yes,home
17843,user_616,spicy chicken sizzler,sat,breakfast,no,home
17844,user_411,tiramisu cheesecake,thur,lunch,yes,home
17845,user_113,yellow thai curry,fri,breakfast,yes,home
17846,user_194,fried momo,sat,lunch,yes,home
17847,user_604,bhel puri,sun,breakfast,yes,home
17848,user_821,dhokla,fri,dinner,yes,home
17849,user_130,mint raita,fri,breakfast,yes,office
17850,user_311,masala idli,sat,breakfast,yes,office
17851,user_520,basanti pulao,fri,breakfast,yes,home
17852,user_993,corn sandwich,thur,breakfast,yes,office
17853,user_872,cookie crunch,fri,lunch,yes,office
17854,user_606,paneer mirch masala,fri,breakfast,yes,home
17855,user_48,mala chicken,mon,lunch,no,office
17856,user_829,beef pho,mon,lunch,no,home
17857,user_434,maddur vada,thur,breakfast,yes,office
17858,user_406,choco waffle,mon,breakfast,yes,home
17859,user_646,chicken filet burger,mon,breakfast,no,home
17860,user_65,american cheese burger,mon,lunch,yes,home
17861,user_933,kulfi,tue,dinner,yes,office
17862,user_954,penne arrabiata pasta,tue,breakfast,yes,office
17863,user_504,chicken malai tikka,sun,breakfast,no,home
17864,user_902,puri sabzi,wed,dinner,yes,office
17865,user_990,stuffed paratha,wed,lunch,yes,office
17866,user_603,chicken chatpata,mon,dinner,no,home
17867,user_416,butter garlic prawns,sat,dinner,no,office
17868,user_329,club sandwiches,tue,breakfast,yes,home
17869,user_876,veg thali,tue,lunch,yes,home
17870,user_666,chocolava cake,wed,dinner,yes,office
17871,user_995,matka phirni,wed,breakfast,yes,home
17872,user_714,drunken chicken,tue,lunch,no,home
17873,user_799,podi masala dosa,fri,breakfast,yes,office
17874,user_793,chicken rara,sun,lunch,no,office
17875,user_433,onion rava masala dosa,mon,dinner,yes,home
17876,user_435,multi grain dosa,sat,dinner,yes,home
17877,user_198,fish fry,sat,lunch,no,office
17878,user_337,chole kulcha,mon,dinner,yes,office
17879,user_9,jhol momos,tue,dinner,yes,home
17880,user_916,drunken beef,fri,breakfast,no,home
17881,user_502,chicken pepper dry,fri,dinner,no,home
17882,user_967,popcorn,sat,dinner,yes,home
17883,user_218,fish rava fry,wed,lunch,no,home
17884,user_276,lychee sundae,tue,lunch,yes,home
17885,user_883,honey chilli wings,sun,breakfast,yes,office
17886,user_726,pepper bbq chicken,mon,dinner,no,office
17887,user_51,pita bread,mon,breakfast,yes,office
17888,user_598,mutton liver fry,sat,dinner,no,home
17889,user_245,banana nutella,thur,lunch,yes,home
17890,user_572,grilled mushrooms,mon,breakfast,yes,home
17891,user_607,shawarma burger,tue,breakfast,yes,office
17892,user_758,peri peri drizzle,thur,breakfast,yes,home
17893,user_977,vegetable noodles,tue,dinner,yes,home
17894,user_513,espresso martini,wed,dinner,yes,office
17895,user_38,banana walnut cake,thur,dinner,yes,home
17896,user_576,sol kadhi,sun,dinner,yes,home
17897,user_814,saffron kahwa,tue,dinner,yes,home
17898,user_370,chocochip ice cream,thur,breakfast,yes,office
17899,user_633,kshatriya kebab,tue,lunch,yes,home
17900,user_545,rawas fry,thur,lunch,yes,office
17901,user_242,honey chilli potatoes,mon,lunch,yes,home
17902,user_920,crispy okra,thur,dinner,yes,home
17903,user_701,meat curry,fri,breakfast,yes,office
17904,user_843,chicken bbq wings,tue,lunch,no,home
17905,user_17,mascarpone cheese,thur,dinner,yes,home
17906,user_485,poori chole,wed,dinner,yes,home
17907,user_772,bamboo biryani,sat,dinner,yes,office
17908,user_967,raj kachori,fri,breakfast,yes,office
17909,user_169,potato mash,tue,dinner,yes,office
17910,user_754,mutton paya,wed,lunch,no,home
17911,user_970,tom yum prawn,mon,dinner,no,home
17912,user_798,paneer fingers,tue,lunch,yes,home
17913,user_357,paneer makhani,fri,breakfast,yes,home
17914,user_916,yakhni pulao,tue,dinner,yes,home
17915,user_781,cheesiano pizza,sat,dinner,yes,office
17916,user_353,granola parfait,thur,breakfast,yes,office
17917,user_175,bbq,tue,dinner,yes,office
17918,user_139,firni,sat,dinner,yes,office
17919,user_802,mutton brain,fri,breakfast,no,home
17920,user_328,japchae,sat,lunch,yes,office
17921,user_618,mexican samosa,thur,dinner,yes,home
17922,user_143,prawn ghee roast,sat,breakfast,no,office
17923,user_733,lime soda,sun,lunch,yes,office
17924,user_725,triple sundae,mon,dinner,yes,office
17925,user_167,dum aloo,fri,breakfast,yes,office
17926,user_658,chicken biryani combo,tue,lunch,no,office
17927,user_239,egg pakora,sun,dinner,yes,home
17928,user_617,legendary hrc burger,fri,lunch,yes,office
17929,user_614,honey chilli chicken,wed,dinner,no,office
17930,user_643,kashmiri pulao,tue,lunch,yes,office
17931,user_473,chicken chilli pizza,fri,dinner,no,office
17932,user_64,fish kalia,sat,breakfast,no,office
17933,user_916,beef seekh roll,sat,lunch,no,home
17934,user_532,cheese pasta,sun,lunch,yes,home
17935,user_804,crispy vada,wed,dinner,yes,office
17936,user_907,smoked chicken sandwich,thur,lunch,no,office
17937,user_790,chicken gimbap,sun,lunch,no,home
17938,user_624,nutella waffle,fri,lunch,yes,office
17939,user_401,veg grilled sandwich,wed,breakfast,yes,home
17940,user_558,banana crepes,tue,lunch,yes,office
17941,user_289,strawberry cake,fri,lunch,yes,home
17942,user_765,chicken kolhapuri,wed,breakfast,no,office
17943,user_224,crispy lotus stem,sun,breakfast,yes,office
17944,user_91,stuffed paratha,wed,lunch,yes,home
17945,user_43,chicken thali,wed,breakfast,no,office
17946,user_70,pizza,sun,breakfast,yes,home
17947,user_961,falafel pita,thur,breakfast,yes,home
17948,user_610,vanilla gelato,sun,breakfast,yes,office
17949,user_328,french omelette,sun,dinner,yes,office
17950,user_155,gobhi pakoda,tue,breakfast,yes,home
17951,user_698,shakshouka,mon,breakfast,yes,office
17952,user_413,stuffed pizza,mon,lunch,yes,office
17953,user_993,murgh makhni,sat,dinner,yes,office
17954,user_894,choco truffle cake,fri,lunch,yes,home
17955,user_634,goli bajji,thur,lunch,yes,home
17956,user_746,punjabi kulcha,wed,breakfast,yes,home
17957,user_94,lychee sundae,thur,breakfast,yes,office
17958,user_49,masala quesadilla,tue,lunch,yes,office
17959,user_157,paneer methi malai,sat,lunch,yes,office
17960,user_578,shawarma,thur,dinner,yes,home
17961,user_286,paneer wrap,mon,breakfast,yes,home
17962,user_57,mutton kebab,thur,dinner,no,office
17963,user_916,roganjosh,mon,lunch,yes,home
17964,user_444,thai noodles,tue,dinner,yes,office
17965,user_226,sweet corn pizza,mon,breakfast,yes,office
17966,user_267,khara bhath,sun,lunch,yes,office
17967,user_952,fry momos,thur,breakfast,yes,home
17968,user_228,vegetable moussaka,thur,lunch,yes,office
17969,user_613,margherita pizza,tue,breakfast,yes,home
17970,user_856,saag,fri,lunch,yes,office
17971,user_489,paneer curry,fri,dinner,yes,home
17972,user_746,egg pav bhaji,mon,breakfast,yes,home
17973,user_729,mutton seekh kebab,wed,lunch,no,office
17974,user_405,thalassery biryani,sun,breakfast,yes,home
17975,user_952,chilli ramen,sat,lunch,yes,office
17976,user_786,cheese corn balls,sat,dinner,yes,office
17977,user_807,veg sandwich,thur,dinner,yes,home
17978,user_146,brinjal curry,mon,dinner,yes,home
17979,user_422,tandoor chicken burger,tue,lunch,no,office
17980,user_370,chicken handi,fri,dinner,no,home
17981,user_776,pork dumplings,wed,dinner,no,home
17982,user_510,laccha paratha,fri,breakfast,yes,office
17983,user_710,onion pakoda,fri,dinner,yes,office
17984,user_223,chicken overload,thur,breakfast,no,home
17985,user_793,executive chicken biryani,fri,lunch,no,home
17986,user_243,cheddar cheese balls,thur,dinner,yes,office
17987,user_292,chicken bucket,thur,breakfast,no,home
17988,user_24,caramel macchiato,fri,dinner,yes,office
17989,user_224,butter garlic prawns,tue,dinner,no,office
17990,user_502,achari chicken,wed,dinner,no,home
17991,user_717,pizza crispy crunch,thur,breakfast,yes,home
17992,user_882,masala kulcha,tue,breakfast,yes,office
17993,user_755,honey chilli wings,sun,dinner,yes,office
17994,user_921,ice cream sundae,sat,breakfast,yes,office
17995,user_421,grilled wings,wed,dinner,yes,office
17996,user_658,gnocchi,wed,lunch,yes,home
17997,user_981,hawaian pizza,thur,lunch,yes,office
17998,user_999,murgh peshawari,wed,lunch,yes,home
17999,user_911,banh cuon,thur,lunch,yes,office
18000,user_439,cheese kurkuri,sun,lunch,yes,office
18001,user_691,chicken stroganoff,tue,lunch,no,home
18002,user_731,cuban mojito,thur,dinner,yes,office
18003,user_593,daab chingri,sat,lunch,yes,office
18004,user_727,fudge sundae,tue,dinner,yes,office
18005,user_611,ghee roast masala dosa,sun,dinner,yes,office
18006,user_688,chicken nihari,thur,breakfast,no,home
18007,user_905,roast chicken sub,fri,lunch,no,office
18008,user_140,masala shikanji,tue,breakfast,yes,home
18009,user_584,mughlai paratha,sun,breakfast,yes,office
18010,user_228,capsicum pizza,sat,dinner,yes,home
18011,user_547,jumbo crab,sun,lunch,yes,home
18012,user_477,tofu teriyaki,tue,lunch,yes,office
18013,user_688,crispy corn,fri,breakfast,yes,home
18014,user_421,rasgulla,thur,dinner,yes,office
18015,user_796,pork pepper fry,tue,dinner,no,home
18016,user_933,chicken fajita,sun,breakfast,no,home
18017,user_311,khara bun,wed,lunch,yes,home
18018,user_578,choco brownie,wed,breakfast,yes,office
18019,user_207,sweet potato cake,fri,dinner,yes,home
18020,user_584,barbeque chicken,sat,lunch,no,home
18021,user_603,sea food,sat,lunch,yes,office
18022,user_47,sagu dosa,sun,dinner,yes,home
18023,user_67,kung pao chicken,wed,lunch,no,home
18024,user_824,podi dosa,fri,breakfast,yes,home
18025,user_328,dahi ke kabab,sun,dinner,yes,office
18026,user_375,virgin colada,wed,dinner,yes,home
18027,user_515,paneer cutlets,thur,dinner,yes,office
18028,user_228,mango dal,tue,breakfast,yes,home
18029,user_106,mini idlis,mon,breakfast,yes,home
18030,user_214,chana daal,sat,lunch,yes,home
18031,user_412,potato momos,sat,dinner,yes,office
18032,user_254,keema roll,mon,dinner,yes,home
18033,user_268,chicken peri peri kebab,mon,breakfast,no,home
18034,user_587,chicken baguette,mon,dinner,no,home
18035,user_135,mushroom omelette,mon,breakfast,yes,office
18036,user_5,triple choco chip,tue,breakfast,yes,home
18037,user_185,sitaphal ice cream,wed,breakfast,yes,office
18038,user_863,mexican shawarma,sat,dinner,yes,home
18039,user_910,dahi ke kebab,sun,lunch,yes,office
18040,user_800,pizza dosa,tue,dinner,yes,home
18041,user_575,rasgulla chaat,fri,lunch,yes,office
18042,user_103,dahi bhindi,sun,lunch,yes,home
18043,user_884,beef pho,sat,dinner,no,home
18044,user_109,tomato chicken,fri,lunch,no,office
18045,user_708,liti chokha,sat,dinner,yes,home
18046,user_295,pork vindaloo,sat,lunch,no,office
18047,user_21,veg fritters,wed,breakfast,yes,office
18048,user_524,nutella brownie,tue,lunch,yes,office
18049,user_175,sandwiches,thur,lunch,yes,home
18050,user_48,mutton bhuna gosht,sat,breakfast,no,office
18051,user_824,bhindi anardana,sat,lunch,yes,office
18052,user_459,chicken penne,mon,dinner,no,home
18053,user_269,virgin sangria,fri,breakfast,yes,home
18054,user_64,kadhai mushroom,sat,breakfast,yes,home
18055,user_351,apple fritters,sat,lunch,yes,office
18056,user_226,fiery chicken,thur,dinner,no,office
18057,user_680,fry prawns,thur,breakfast,no,home
18058,user_55,gyoza,thur,lunch,yes,home
18059,user_374,malai tikka,mon,lunch,yes,home
