,user,dish_ordered,day,time,veg,place
2734,user_70,red velvet,sun,dinner,yes,home
2735,user_64,nepali thali,thur,dinner,yes,home
2736,user_63,yaki soba,wed,lunch,yes,office
2737,user_3,kachori,wed,lunch,yes,home
2738,user_85,masala kulcha,thur,dinner,yes,office
2739,user_75,paneer methi malai,wed,breakfast,yes,office
2740,user_92,deluxe punjabi thali,sat,lunch,yes,office
2741,user_22,chilli ramen,wed,lunch,yes,office
2742,user_36,bhuna chicken,mon,breakfast,no,office
2743,user_82,rajasthani thali,sun,lunch,yes,office
2744,user_16,paneer angara,tue,lunch,yes,office
2745,user_85,coconut biscuits,tue,breakfast,yes,home
2746,user_90,spicy paneer,wed,breakfast,yes,home
2747,user_56,crispy masala dosa,wed,lunch,yes,office
2748,user_26,chicken pepperoni,tue,breakfast,no,home
2749,user_6,sushi platter,sat,lunch,yes,office
2750,user_57,cheese dabeli,fri,breakfast,yes,office
2751,user_32,chimichangas,tue,dinner,yes,office
2752,user_40,chicken kshatriya,fri,lunch,no,home
2753,user_37,grilled burger,thur,lunch,yes,home
2754,user_58,stuffed chicken breast,wed,breakfast,no,office
2755,user_41,german chocolate,thur,dinner,yes,home
2756,user_37,butter fish,thur,breakfast,no,office
2757,user_13,fish grill,sun,lunch,no,office
2758,user_25,chicken kebab,sat,lunch,no,office
2759,user_80,butter fish,mon,breakfast,no,home
2760,user_30,mango margarita,sun,dinner,yes,office
2761,user_55,al faham chicken,sun,breakfast,no,home
2762,user_28,chicken quesadilla,sat,lunch,no,home
2763,user_50,lassi,sun,breakfast,yes,office
2764,user_14,mushroom momo,tue,dinner,yes,home
2765,user_60,mutton bhuna gosht,tue,dinner,no,office
2766,user_65,maharaja burger,tue,lunch,yes,office
2767,user_35,peri fries,sat,lunch,yes,home
2768,user_83,penne arrabiata pasta,tue,dinner,yes,office
2769,user_58,khubani ka meetha,sun,lunch,yes,home
2770,user_75,tomato rice,wed,lunch,yes,office
2771,user_68,achari paneer,sat,lunch,yes,home
2772,user_53,rose milk,sat,lunch,yes,home
2773,user_72,reshmi kebab,fri,dinner,yes,office
2774,user_98,guntur chicken biryani,wed,breakfast,no,office
2775,user_31,indian sweets,sat,lunch,yes,office
2776,user_56,veg extravaganza pizza,mon,breakfast,yes,office
2777,user_61,veg cheese burger,thur,dinner,yes,office
2778,user_23,baked bread,wed,lunch,yes,office
2779,user_66,rustica pizza,sat,dinner,yes,home
2780,user_32,indian sweets,sat,breakfast,yes,home
2781,user_37,marwai sukka,tue,breakfast,yes,office
2782,user_87,sweet lassi,mon,breakfast,yes,home
2783,user_27,basil pesto chicken,thur,breakfast,no,office
2784,user_52,mutton handi,mon,lunch,no,home
2785,user_58,bhuna chicken,fri,lunch,no,home
2786,user_86,caramello pudding,thur,breakfast,yes,home
2787,user_0,calzone,thur,lunch,yes,office
2788,user_97,sunday brunches,tue,dinner,yes,office
2789,user_45,crispy chilli corn,mon,lunch,yes,office
2790,user_7,beer,wed,lunch,yes,office
2791,user_88,juicy momos,mon,breakfast,yes,home
2792,user_66,vanilla ice cream,sun,lunch,yes,office
2793,user_7,vegetable stew,tue,lunch,yes,home
2794,user_69,manchurian,thur,lunch,yes,home
2795,user_82,cake jar,wed,breakfast,yes,office
2796,user_67,pan fried noodles,mon,lunch,yes,home
2797,user_64,grilled mushrooms,fri,lunch,yes,office
2798,user_6,pizza dosa,thur,breakfast,yes,office
2799,user_33,egg paratha,wed,breakfast,yes,office
2800,user_75,aglio olio pasta,thur,dinner,yes,home
2801,user_34,sunday brunch,thur,lunch,yes,home
2802,user_55,paneer taco,sun,breakfast,yes,office
2803,user_66,saffron chai,sun,dinner,yes,home
2804,user_9,breakfast platter,sat,dinner,yes,home
2805,user_14,ice cream sandwich,wed,lunch,yes,home
2806,user_29,thai rice,thur,dinner,yes,home
2807,user_2,chicken fajita,fri,lunch,no,home
2808,user_65,afghani momos,mon,lunch,yes,home
2809,user_32,paneer wrap,thur,dinner,yes,home
2810,user_57,cheese burger,sun,dinner,yes,home
2811,user_90,spicy falafel,sun,lunch,yes,office
2812,user_11,prawn crackers,wed,dinner,yes,office
2813,user_45,pizza,fri,breakfast,yes,office
2814,user_35,mutton sukha,thur,dinner,no,office
2815,user_21,macaroon,wed,breakfast,yes,home
2816,user_35,mutton roll,wed,lunch,no,office
2817,user_3,thai noodles,sat,dinner,yes,office
2818,user_66,chingri malai curry,sat,lunch,yes,office
2819,user_35,pasta del barone,sat,dinner,yes,office
2820,user_97,belgian chocolate milkshake,sun,breakfast,yes,home
2821,user_2,chicken breast,mon,lunch,no,home
2822,user_86,duck curry,fri,breakfast,yes,home
2823,user_83,onion dosa,wed,dinner,yes,office
2824,user_2,spinach curry,thur,breakfast,yes,office
2825,user_50,egg pakora,sun,lunch,yes,office
2826,user_77,shanghai chicken,mon,lunch,no,office
2827,user_84,penne alfredo,wed,breakfast,yes,office
2828,user_90,big bang shake,thur,breakfast,yes,home
2829,user_80,choco strawberry,tue,dinner,yes,office
2830,user_67,malai roll,mon,dinner,yes,home
2831,user_40,supreme pizza,sun,dinner,yes,office
2832,user_31,paneer ke sholay,sat,breakfast,yes,home
2833,user_99,pineapple grill,thur,breakfast,yes,home
2834,user_35,steamed rice,tue,breakfast,yes,office
2835,user_46,paya,sat,lunch,yes,office
2836,user_51,kunafa,fri,dinner,yes,office
2837,user_98,pepper baby corn,fri,lunch,yes,office
2838,user_36,buttermilk,thur,dinner,yes,home
2839,user_5,appam,thur,dinner,yes,office
2840,user_84,pesto pasta,fri,breakfast,yes,office
2841,user_84,masala peanuts,tue,dinner,yes,office
2842,user_53,appletini,wed,lunch,yes,home
2843,user_7,coffee hazelnut,sun,lunch,yes,office
2844,user_8,crab meat,thur,lunch,yes,office
2845,user_71,mississippi mud,thur,dinner,yes,office
2846,user_98,fish fingers,sun,lunch,no,office
2847,user_30,bellini,fri,dinner,yes,office
2848,user_13,mackerel fry,mon,dinner,yes,home
2849,user_44,tandoori maggi,sun,breakfast,yes,office
2850,user_24,chicken noodle,sun,breakfast,no,home
2851,user_23,gobhi matar,thur,breakfast,yes,office
2852,user_25,chicken chaap,sun,breakfast,no,office
2853,user_48,paneer tikka sandwich,tue,lunch,yes,office
2854,user_69,minotaur steak,mon,lunch,yes,office
2855,user_19,rava dosa,fri,lunch,yes,home
2856,user_48,chaach,fri,dinner,yes,office
2857,user_42,ice cream pizza,mon,dinner,yes,home
2858,user_45,poha,sat,lunch,yes,home
2859,user_55,white sauce pasta,thur,lunch,yes,home
2860,user_57,lassi,tue,lunch,yes,office
2861,user_1,pink lemonade,wed,breakfast,yes,office
2862,user_19,puri sabzi,tue,breakfast,yes,home
2863,user_11,monster pizza,thur,lunch,yes,home
2864,user_22,chocolate almond,sat,dinner,yes,home
2865,user_33,veg tandoori momos,sat,dinner,yes,home
2866,user_65,ghee idli,sat,dinner,yes,office
2867,user_24,non veg biryani,sun,dinner,no,office
2868,user_88,tandoori maggi,tue,breakfast,yes,home
2869,user_14,pav bhaji dosa,thur,lunch,yes,office
2870,user_97,kizhi biryani,thur,lunch,yes,home
2871,user_9,tandoori burger,tue,dinner,yes,home
2872,user_66,schezwan sizzler,sun,lunch,yes,office
2873,user_45,chilli idli,mon,dinner,yes,home
2874,user_94,mushroom risotto,tue,lunch,yes,office
2875,user_59,pulpy grape juice,tue,lunch,yes,home
2876,user_74,peri peri wrap,thur,lunch,yes,office
2877,user_90,zinger burger,fri,dinner,yes,home
2878,user_22,tiramisu martini,fri,lunch,yes,home
2879,user_57,chocolate hazelnut,thur,dinner,yes,home
2880,user_58,chicken pepper fry,tue,lunch,no,office
2881,user_82,farmhouse pizza,wed,lunch,yes,office
2882,user_23,taco soup,sun,lunch,yes,office
2883,user_85,banana caramel,wed,breakfast,yes,home
2884,user_64,pork rice,tue,breakfast,no,office
2885,user_42,sol kadhi,wed,lunch,yes,home
2886,user_6,basket chat,sun,dinner,yes,office
2887,user_4,banana walnut,fri,breakfast,yes,home
2888,user_79,choco truffle,sat,lunch,yes,home
2889,user_62,mutton seekh roll,mon,dinner,no,office
2890,user_51,baby corn masala,sun,breakfast,yes,home
2891,user_74,spicy tuna roll,thur,lunch,yes,home
2892,user_40,diwani handi,fri,dinner,yes,office
2893,user_83,pesarattu upma,mon,breakfast,yes,home
2894,user_62,shawarma roll,mon,lunch,yes,home
2895,user_99,photo cake,sat,breakfast,yes,office
2896,user_21,chicken pepper dry,mon,breakfast,no,home
2897,user_50,grilled chicken wrap,mon,dinner,no,office
2898,user_32,pavbhaji pizza,sat,lunch,yes,home
2899,user_89,chocolava cake,wed,dinner,yes,home
2900,user_79,cutting chai,thur,lunch,yes,home
2901,user_92,prawn pepper fry,tue,lunch,yes,home
2902,user_19,tomato soup,sat,dinner,yes,home
2903,user_42,malabar fish curry,fri,dinner,no,home
2904,user_15,rajma,wed,breakfast,yes,office
2905,user_65,mashed potato,tue,breakfast,yes,home
2906,user_72,masala pav,fri,lunch,yes,home
2907,user_15,thai salad,sat,dinner,yes,office
2908,user_82,bagel,thur,lunch,yes,home
2909,user_24,gooey chocolate cupcake,sun,lunch,yes,home
2910,user_36,tortilla chips,thur,breakfast,yes,office
2911,user_38,caramel pudding,thur,lunch,yes,office
2912,user_61,sulemani chai,wed,lunch,yes,home
2913,user_36,malai broccoli,tue,dinner,yes,home
2914,user_3,bubble tea,wed,breakfast,yes,office
2915,user_61,malai kofta,tue,lunch,yes,office
2916,user_97,kiwi delight,wed,dinner,yes,office
2917,user_92,paneer thali,mon,breakfast,yes,home
2918,user_55,tom yum prawn,tue,breakfast,yes,home
2919,user_10,achari mushroom,sat,dinner,yes,office
2920,user_11,tai pai chicken,sat,dinner,no,office
2921,user_6,tangdi chicken,fri,breakfast,no,office
2922,user_92,sweet kachori,tue,breakfast,yes,office
2923,user_36,tandoori momos,thur,dinner,yes,office
2924,user_93,bun omelette,tue,lunch,yes,office
2925,user_46,triple chocolate,mon,breakfast,yes,office
2926,user_84,iced coffee,sat,breakfast,yes,home
2927,user_45,chicken waffles,tue,lunch,no,office
2928,user_32,mushroom ragout,sun,breakfast,yes,office
2929,user_21,tuna sashimi,tue,breakfast,yes,home
2930,user_2,zaraja paratha,tue,lunch,yes,home
2931,user_10,crispy corn,tue,dinner,yes,office
2932,user_70,curd rice,mon,dinner,yes,office
2933,user_64,veg samosa,thur,breakfast,yes,home
2934,user_18,tandoor paneer pizza,wed,lunch,yes,office
2935,user_37,lamb,sun,breakfast,no,office
2936,user_6,paya soup,tue,dinner,yes,office
2937,user_79,dahi bhindi,wed,breakfast,yes,office
2938,user_31,basanti pulao,tue,dinner,yes,office
2939,user_88,tawa mutton,thur,breakfast,no,office
2940,user_45,mutton dhansak,sat,dinner,no,office
2941,user_76,roast chicken sub,wed,lunch,no,home
2942,user_19,chicken kudu roll,sun,lunch,no,home
2943,user_8,beef curry,sat,dinner,yes,office
2944,user_19,chocolate cake,thur,lunch,yes,home
2945,user_92,chicken jumbo burger,sun,breakfast,no,home
2946,user_13,khau suey,tue,lunch,yes,office
2947,user_37,singapore chicken,sun,dinner,no,home
2948,user_51,sandwiches,mon,lunch,yes,home
2949,user_20,cheesy fries,thur,lunch,yes,home
2950,user_54,chicken lollipop,sat,dinner,no,office
2951,user_7,bamboo chicken,sat,breakfast,no,office
2952,user_10,mango shake,wed,lunch,yes,office
2953,user_43,mango sorbet,tue,lunch,yes,office
2954,user_57,whopper meal,wed,lunch,yes,office
2955,user_96,cheesy bites,mon,breakfast,yes,office
2956,user_9,chocolate oreo,wed,dinner,yes,home
2957,user_10,peri peri chicken salad,sat,dinner,no,office
2958,user_23,hot badam milk,mon,lunch,yes,office
2959,user_15,muradabadi biryani,sun,lunch,yes,office
2960,user_12,wood fire pizza,sun,lunch,yes,office
2961,user_19,veg momos,sat,lunch,yes,home
2962,user_56,beef stroganoff,sat,breakfast,yes,home
2963,user_63,apple cider,tue,breakfast,yes,office
2964,user_60,lychee delight,mon,lunch,yes,office
2965,user_90,pork sizzler,fri,dinner,no,office
2966,user_37,veg paprika,wed,dinner,yes,home
2967,user_99,motichoor ladoo,sat,lunch,yes,home
2968,user_45,paneer tikka,tue,breakfast,yes,office
2969,user_70,mud crab ravioli,tue,dinner,yes,office
2970,user_3,chicken ham,tue,dinner,no,home
2971,user_1,penne arrabiata pasta,sat,breakfast,yes,office
2972,user_56,cold coffee,fri,breakfast,yes,office
2973,user_86,chicken mayo sandwich,wed,breakfast,no,home
2974,user_18,pasta carbonara,tue,lunch,yes,home
2975,user_34,mutton dhansak,tue,breakfast,no,home
2976,user_40,veg grilled sandwich,thur,breakfast,yes,office
2977,user_29,honey cake,thur,breakfast,yes,office
2978,user_8,pesto pizza,wed,lunch,yes,home
2979,user_51,dorai chicken,thur,breakfast,no,home
2980,user_78,rara meat,sat,lunch,yes,home
2981,user_45,samosa soup,mon,lunch,yes,home
2982,user_77,spinach ravioli,fri,dinner,yes,office
2983,user_67,cheese burst pizza,thur,breakfast,yes,home
2984,user_4,choco lash,wed,lunch,yes,office
2985,user_71,paneer picante pizza,sat,dinner,yes,home
2986,user_10,tikka masala burrito,tue,dinner,yes,home
2987,user_90,hummus falafel,tue,dinner,yes,home
2988,user_26,dal halwa,tue,breakfast,yes,office
2989,user_12,sprout salad,wed,lunch,yes,home
2990,user_20,veg sizzler,fri,breakfast,yes,home
2991,user_96,scrambled eggs,thur,lunch,yes,home
2992,user_61,paneer ke sholay,sat,lunch,yes,home
2993,user_88,achari mushroom,sat,dinner,yes,office
2994,user_65,rajasthani thali,sat,lunch,yes,home
2995,user_23,benne dosa,mon,dinner,yes,office
2996,user_57,tiramisu cheesecake,fri,breakfast,yes,office
2997,user_97,mango kulfi,tue,lunch,yes,home
2998,user_3,bucket biryani,fri,lunch,yes,office
2999,user_78,open dosa,thur,breakfast,yes,office
3000,user_92,farsan,sun,breakfast,yes,home
3001,user_66,penne arrabiata pasta,sun,dinner,yes,home
3002,user_91,neer dosa,mon,breakfast,yes,office
3003,user_51,chicken maharaja mac,wed,lunch,no,office
3004,user_24,tomato chicken,sun,lunch,no,office
3005,user_1,barfi,sun,lunch,yes,home
3006,user_83,choco hazelnut,wed,lunch,yes,home
3007,user_32,chicken tennessee wings,sun,dinner,no,home
3008,user_78,peri peri wrap,wed,dinner,yes,home
3009,user_57,double chocolate cake,fri,breakfast,yes,home
3010,user_70,sweet lime,wed,breakfast,yes,home
3011,user_16,garlic naan,fri,dinner,yes,office
3012,user_39,gourmet pizza,wed,dinner,yes,office
3013,user_91,egg roll,fri,dinner,yes,home
3014,user_67,nitrogen ice cream,wed,dinner,yes,office
3015,user_78,schezwan vada pav,mon,dinner,yes,home
3016,user_24,burger samosa,tue,lunch,yes,home
3017,user_46,zaraja paratha,tue,dinner,yes,home
3018,user_79,dahi bhindi,wed,breakfast,yes,home
3019,user_11,shawarma,mon,breakfast,yes,office
3020,user_92,seafood soup,sat,dinner,yes,home
3021,user_85,eggs,wed,breakfast,yes,office
3022,user_30,sweet corn pizza,wed,lunch,yes,office
3023,user_60,baklava ice cream,sat,dinner,yes,office
3024,user_9,fruit bowl,sun,lunch,yes,home
3025,user_65,velvet cake,mon,dinner,yes,office
3026,user_3,banana leaf meal,tue,dinner,yes,home
3027,user_60,gadwal kodi pulao,fri,lunch,yes,office
3028,user_77,falafel burger,sat,dinner,yes,home
3029,user_51,fajitas,mon,dinner,yes,home
3030,user_30,cucumber spritzer,sun,breakfast,yes,home
3031,user_33,buddha bowl,tue,dinner,yes,home
3032,user_79,beef momo,fri,breakfast,yes,home
3033,user_69,paneer bhurji,thur,breakfast,yes,office
3034,user_79,potli biryani,wed,dinner,yes,office
3035,user_57,cocktail prawn,wed,dinner,yes,office
3036,user_63,paneer lababdar,tue,lunch,yes,home
3037,user_64,big breakfast,thur,dinner,yes,home
3038,user_74,chicken lollipop,fri,lunch,no,office
3039,user_69,caramel cheesecake,mon,lunch,yes,home
3040,user_29,vada,tue,dinner,yes,home
3041,user_75,apple cider,sat,lunch,yes,office
3042,user_12,gatte ki subzi,sun,dinner,yes,home
3043,user_99,bbq chicken pizza,sun,breakfast,no,office
3044,user_39,baked chicken,sun,dinner,no,office
3045,user_1,cheesy chicken wrap,sun,breakfast,no,office
3046,user_98,chicken korma,tue,lunch,no,home
3047,user_80,dal bukhara,fri,breakfast,yes,home
3048,user_53,jalebi,mon,breakfast,yes,office
3049,user_11,pink lemonade,tue,breakfast,yes,office
3050,user_57,chelo kebab,mon,dinner,yes,home
3051,user_75,cucumber juice,tue,breakfast,yes,home
3052,user_5,lunch thali,sat,breakfast,yes,home
3053,user_9,choco waffle,sun,lunch,yes,home
3054,user_68,grilled mushrooms,wed,dinner,yes,home
3055,user_59,shephards pie,thur,lunch,yes,office
3056,user_31,rajma masala,thur,dinner,yes,office
3057,user_37,veg thali,fri,dinner,yes,home
3058,user_64,peri peri chicken steak,tue,breakfast,no,office
3059,user_76,falafal sandwich,thur,dinner,yes,home
3060,user_26,whopper burger,mon,dinner,yes,office
3061,user_37,chicken shaptra,mon,breakfast,no,home
3062,user_50,corn pizza,sat,dinner,yes,office
3063,user_38,sweet lime juice,thur,dinner,yes,office
3064,user_39,cold coffee,mon,dinner,yes,home
3065,user_99,prawn dim sums,thur,breakfast,yes,office
3066,user_92,bun nippat cheese,tue,dinner,yes,office
3067,user_8,ice cream pizza,tue,lunch,yes,office
3068,user_90,mutton bone soup,thur,dinner,no,home
3069,user_69,donut,mon,breakfast,yes,home
3070,user_31,wheat beer,sat,breakfast,yes,home
3071,user_1,gongura chicken biryani,sat,dinner,no,home
3072,user_58,fig ice cream,sat,lunch,yes,office
3073,user_35,vada sambar,sun,lunch,yes,home
3074,user_83,chicken salad,fri,dinner,no,home
3075,user_2,indian sweets,fri,dinner,yes,office
3076,user_20,luchi,thur,breakfast,yes,home
3077,user_65,roast beef,wed,dinner,yes,office
3078,user_68,chicken pasta,sun,lunch,no,office
3079,user_88,egg soup,sat,lunch,yes,office
3080,user_84,cheesy fries,wed,dinner,yes,office
3081,user_82,chocolate hazelnut mousse,sun,dinner,yes,home
3082,user_55,ginger lemon tea,wed,lunch,yes,office
3083,user_26,chicken handi,wed,dinner,no,home
3084,user_56,sea food platter,thur,dinner,yes,office
3085,user_11,truffle,sun,lunch,yes,office
3086,user_35,cheese dosa,sun,lunch,yes,home
3087,user_51,custard apple cream,wed,lunch,yes,office
3088,user_38,tamarind sorbet,mon,lunch,yes,office
3089,user_16,chicken lazeez,thur,dinner,no,home
3090,user_5,tikka,wed,breakfast,yes,home
3091,user_74,pie,mon,lunch,yes,office
3092,user_36,calzone,tue,dinner,yes,office
3093,user_51,red velvet waffle,mon,dinner,yes,home
3094,user_92,mushroom masala,sat,lunch,yes,home
3095,user_63,crab ghee roast,sat,lunch,yes,office
3096,user_89,onion rings,tue,breakfast,yes,office
3097,user_3,chicken soup,sat,dinner,no,home
3098,user_40,paneer malai tikka,wed,breakfast,yes,home
3099,user_98,lime soda,sat,breakfast,yes,office
3100,user_32,belgian chocolate waffle,fri,dinner,yes,office
3101,user_89,garlic butter noodle,thur,lunch,yes,office
3102,user_17,peri peri drizzle,sat,dinner,yes,home
3103,user_16,bhaji dosa,wed,breakfast,yes,home
3104,user_41,drunken prawn,tue,lunch,yes,home
3105,user_7,crispy onion rings,fri,breakfast,yes,office
3106,user_1,fudge sundae,sun,breakfast,yes,office
3107,user_99,butter garlic fries,fri,breakfast,yes,office
3108,user_24,triple choco chip,tue,breakfast,yes,office
3109,user_1,open masala dosa,tue,dinner,yes,home
3110,user_74,chicken wonton soup,sun,breakfast,no,office
3111,user_62,mousse,fri,dinner,yes,office
3112,user_90,ragda pattis,sun,lunch,yes,home
3113,user_61,chilli garlic noodles,fri,breakfast,yes,office
3114,user_24,mirchi bajji,mon,lunch,yes,office
3115,user_85,aloo poori,tue,breakfast,yes,office
3116,user_33,salmon,mon,breakfast,yes,office
3117,user_8,garlic chicken,mon,breakfast,no,home
3118,user_47,pinacolada,sat,lunch,yes,home
3119,user_64,pork sausage,wed,breakfast,no,office
3120,user_75,badam phirni,mon,breakfast,yes,office
3121,user_23,tamarind chicken,mon,breakfast,no,home
3122,user_7,paper plain dosa,tue,breakfast,yes,office
3123,user_99,paneer biryani,mon,lunch,yes,office
3124,user_16,apple pie,fri,breakfast,yes,home
3125,user_57,chocolava,sun,breakfast,yes,home
3126,user_15,cheesy chicken,fri,breakfast,no,home
3127,user_87,chicken tenders,sun,breakfast,no,home
3128,user_66,beef lasagna,mon,breakfast,yes,office
3129,user_33,onion rava masala dosa,wed,lunch,yes,office
3130,user_7,soya buttermilk,wed,dinner,yes,home
3131,user_32,prawn pepper fry,thur,breakfast,yes,office
3132,user_1,stuffed chicken pizza,sat,breakfast,no,home
3133,user_24,chicken 65,tue,dinner,no,office
3134,user_25,stuffed capsicum,sat,dinner,yes,office
3135,user_20,jowar roti,thur,lunch,yes,home
3136,user_42,rasam vada,sat,dinner,yes,home
3137,user_80,ramen soup,fri,breakfast,yes,home
3138,user_79,rajasthani thali,sat,lunch,yes,office
3139,user_86,creamy vanilla ice cream,mon,dinner,yes,home
3140,user_37,chocolate shake,wed,lunch,yes,home
3141,user_73,non veg thali,mon,breakfast,no,home
3142,user_64,butterfly chicken,sat,breakfast,no,home
3143,user_91,verdure pizza,tue,dinner,yes,home
3144,user_0,farm pizza,sat,dinner,yes,office
3145,user_1,mutton chops,tue,breakfast,no,office
3146,user_88,thick coconut chutney,fri,breakfast,yes,office
3147,user_26,chicken shwarma roll,sat,lunch,no,home
3148,user_9,mushroom ghee roast,wed,dinner,yes,home
3149,user_19,thai noodles,fri,breakfast,yes,office
3150,user_11,mutton pasanda,sun,dinner,no,home
3151,user_79,sweet dal,mon,lunch,yes,office
3152,user_40,seekh roll,wed,dinner,yes,home
3153,user_48,mousse cup,tue,lunch,yes,home
3154,user_49,nachos,mon,lunch,yes,home
3155,user_39,cocktail prawn,thur,breakfast,yes,home
3156,user_72,chicken mayo sandwich,mon,breakfast,no,office
3157,user_18,mutton masala,thur,dinner,no,home
3158,user_59,burrito bowl,wed,breakfast,yes,office
3159,user_63,bengali style biryani,sat,breakfast,yes,home
3160,user_49,kheer kadam,wed,dinner,yes,home
3161,user_4,filter coffee ice cream,thur,breakfast,yes,home
3162,user_14,dorai chicken,tue,lunch,no,office
3163,user_51,chinese chop suey,thur,lunch,yes,home
3164,user_45,punjabi chicken,thur,dinner,no,office
3165,user_83,frittata,thur,breakfast,yes,home
3166,user_81,yakhni shorba,thur,breakfast,yes,office
3167,user_92,bbq buffet,thur,breakfast,yes,home
3168,user_83,churma,tue,lunch,yes,home
3169,user_90,choco bomb,wed,breakfast,yes,home
3170,user_10,peri peri pasta,mon,dinner,yes,home
3171,user_25,palak pakoda,fri,dinner,yes,office
3172,user_91,paneer biryani,sat,lunch,yes,office
3173,user_18,paneer tikka sandwich,thur,dinner,yes,home
3174,user_33,honey cake,thur,dinner,yes,home
3175,user_38,saffron chai,sat,breakfast,yes,home
3176,user_5,sweet pongal,tue,dinner,yes,office
3177,user_95,blackcurrant shake,mon,lunch,yes,home
3178,user_46,chocolate truffle,fri,lunch,yes,office
3179,user_98,tabbouleh,sun,breakfast,yes,home
3180,user_61,palak kofta,wed,lunch,yes,home
3181,user_81,chocolate nirvana,tue,breakfast,yes,home
3182,user_12,italian wonder,sat,breakfast,yes,office
3183,user_92,mushroom omelette,wed,lunch,yes,office
3184,user_80,hot choco fudge,tue,lunch,yes,office
3185,user_9,kesar badam,tue,breakfast,yes,home
3186,user_85,roasted chicken,sat,breakfast,no,office
3187,user_93,chocolate milkshake,sun,lunch,yes,home
3188,user_68,ande ka funda,sun,breakfast,yes,home
3189,user_74,mango mousse,sun,lunch,yes,office
3190,user_2,bento box,mon,lunch,yes,office
3191,user_9,crispy chicken,thur,lunch,no,office
3192,user_61,hummus falafel,mon,breakfast,yes,office
3193,user_67,crispy chilli babycorn,fri,dinner,yes,home
3194,user_17,chicken bucket,thur,breakfast,no,office
3195,user_14,jumbo lassi,fri,lunch,yes,home
3196,user_62,masala tea,mon,breakfast,yes,office
3197,user_57,malwani food,tue,dinner,yes,office
3198,user_95,paneer pizza,tue,dinner,yes,home
3199,user_55,burger samosa,tue,lunch,yes,office
3200,user_74,mango lassi,thur,lunch,yes,office
3201,user_63,chocolate mudpie,mon,breakfast,yes,home
3202,user_61,singapore chicken,wed,breakfast,no,office
3203,user_49,chicken keema roll,mon,breakfast,no,office
3204,user_5,chicken tenders,thur,breakfast,no,home
3205,user_97,malabari paratha,tue,breakfast,yes,home
3206,user_63,vanilla ice cream,sun,lunch,yes,home
3207,user_85,samosa bun,tue,breakfast,yes,home
3208,user_26,cheesy fries,sat,breakfast,yes,office
3209,user_23,carrot cake,fri,lunch,yes,home
3210,user_2,chocolate mousse,fri,breakfast,yes,home
3211,user_23,kadak chai,fri,breakfast,yes,office
3212,user_83,thai soup,wed,breakfast,yes,home
3213,user_57,fish thali,wed,lunch,no,office
3214,user_83,cafe mocha,thur,lunch,yes,office
3215,user_65,mushroom biryani,mon,breakfast,yes,home
3216,user_73,corn dosa,sat,dinner,yes,home
3217,user_16,aloo sandwich,thur,lunch,yes,office
3218,user_39,mix veg,wed,dinner,yes,home
3219,user_39,shitake mushrooms,fri,dinner,yes,office
3220,user_21,shammi kebab roll,sun,breakfast,yes,home
3221,user_85,veg paprika,thur,breakfast,yes,office
3222,user_75,baklava,fri,breakfast,yes,office
3223,user_18,grilled steak,sat,lunch,yes,home
3224,user_17,blackberry cheesecake,thur,dinner,yes,home
3225,user_97,grilled steak,tue,breakfast,yes,office
3226,user_72,minotaur steak,thur,breakfast,yes,home
3227,user_12,masala corn,sat,dinner,yes,home
3228,user_79,orange juice,mon,lunch,yes,office
3229,user_28,mango sorbet,thur,dinner,yes,office
3230,user_90,chocolate mudpie,tue,lunch,yes,home
3231,user_8,hunan chicken,mon,breakfast,no,office
3232,user_8,veg whopper,sat,lunch,yes,home
3233,user_20,veg platter,wed,lunch,yes,office
3234,user_56,paneer tikka biryani,wed,breakfast,yes,office
3235,user_64,paratha,sat,dinner,yes,home
3236,user_91,teriyaki fish,tue,lunch,no,home
3237,user_2,mexican bowl,thur,breakfast,yes,office
3238,user_30,house pizza,sat,lunch,yes,home
3239,user_5,almond shake,fri,lunch,yes,office
3240,user_53,chicken kudu roll,sun,breakfast,no,home
3241,user_95,manchow soup,wed,breakfast,yes,office
3242,user_97,chocolate dosa,sat,lunch,yes,home
3243,user_14,sweet dal,mon,lunch,yes,home
3244,user_36,waffle cone,wed,breakfast,yes,home
3245,user_35,masala soda,thur,breakfast,yes,home
3246,user_6,mexican patty,sat,dinner,yes,office
3247,user_32,maki roll,thur,breakfast,yes,office
3248,user_65,americano,sun,dinner,yes,home
3249,user_72,grilled chicken burger,sat,lunch,no,home
3250,user_16,veg platter,fri,dinner,yes,office
3251,user_47,butter masala dosa,tue,dinner,yes,home
3252,user_37,anjal fry,fri,dinner,yes,home
3253,user_26,dark chocolate shake,sat,breakfast,yes,office
3254,user_15,berry pulao,sat,lunch,yes,home
3255,user_29,mackerel fry,sat,breakfast,yes,office
3256,user_0,fiery potato,wed,dinner,yes,office
3257,user_44,green tea,sun,dinner,yes,home
3258,user_16,chocolate brownie bowl,sun,breakfast,yes,home
3259,user_3,tamarind chicken,fri,lunch,no,home
3260,user_78,ice cream sandwiches,tue,breakfast,yes,office
3261,user_67,belgian dark chocolate,tue,breakfast,yes,office
3262,user_21,tundey paratha,fri,dinner,yes,office
3263,user_47,double choco mocha,thur,dinner,yes,office
3264,user_46,lemonade,tue,breakfast,yes,home
3265,user_17,nizami biryani,mon,breakfast,yes,home
3266,user_25,dumplings,fri,lunch,yes,office
